[model]
translation_training
[time]
                              [profile] 0-1-1-7-0-2-0-2         0.00%     306.000us         0.01%     972.000us      88.364us       0.000us         0.00%       1.720ms     156.364us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-1-1-8-0-2-0-2         0.00%     300.000us         0.01%       1.019ms      92.636us       0.000us         0.00%       1.713ms     155.727us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-1-1-0-0-2-0-2         0.00%     282.000us         0.00%     755.000us      68.636us       0.000us         0.00%       1.710ms     155.455us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-1-1-2-0-2-0-2         0.00%     303.000us         0.01%     947.000us      86.091us       0.000us         0.00%       1.710ms     155.455us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-1-1-1-0-2-0-2         0.00%     289.000us         0.00%     765.000us      69.545us       0.000us         0.00%       1.709ms     155.364us           0 b           0 b     660.00 Mb           0 b            11  
                              [profile] 0-1-1-4-0-2-0-2         0.00%     301.000us         0.01%       1.000ms      90.909us       0.000us         0.00%       1.703ms     154.818us           0 b           0 b     660.00 Mb           0 b            11  
                                [profile] 0-1-1-1-0-2-1         0.00%     707.000us         0.01%       2.079ms     189.000us       0.000us         0.00%       1.696ms     154.182us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-3-0-1-1         0.00%     665.000us         0.01%       2.021ms     183.727us       0.000us         0.00%       1.694ms     154.000us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-6-0-2-1         0.00%     686.000us         0.01%       2.235ms     203.182us       0.000us         0.00%       1.690ms     153.636us           0 b           0 b     396.73 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-9-0-0-1         0.00%     658.000us         0.01%       2.218ms     201.636us       0.000us         0.00%       1.655ms     150.455us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                              [profile] 0-1-1-6-0-1-0-1         0.00%     263.000us         0.01%       1.009ms      91.727us       0.000us         0.00%       1.634ms     148.545us           0 b           0 b      22.73 Mb           0 b            11  
                               [profile] 0-1-1-11-0-2-1         0.00%     672.000us         0.01%       2.226ms     202.364us       0.000us         0.00%       1.633ms     148.455us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                               [profile] 0-1-1-10-0-2-1         0.00%     674.000us         0.01%       2.250ms     204.545us       0.000us         0.00%       1.601ms     145.545us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                               [profile] 0-1-1-10-0-0-1         0.00%     694.000us         0.01%       2.284ms     207.636us       0.000us         0.00%       1.586ms     144.182us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                               [profile] 0-1-1-11-0-1-1         0.00%     661.000us         0.01%       2.038ms     185.273us       0.000us         0.00%       1.578ms     143.455us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-7-0-2-1         0.00%     668.000us         0.01%       2.270ms     206.364us       0.000us         0.00%       1.576ms     143.273us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-5-0-2-1         0.00%     667.000us         0.01%       2.178ms     198.000us       0.000us         0.00%       1.574ms     143.091us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                               [profile] 0-1-1-10-0-1-1         0.00%     662.000us         0.01%       2.045ms     185.909us       0.000us         0.00%       1.571ms     142.818us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-2-0-1-1         0.00%     654.000us         0.01%       1.997ms     181.545us       0.000us         0.00%       1.561ms     141.909us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-0-0-1-1         0.00%     660.000us         0.01%       2.023ms     183.909us       0.000us         0.00%       1.552ms     141.091us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-4-0-2-1         0.00%     671.000us         0.01%       2.212ms     201.091us       0.000us         0.00%       1.519ms     138.091us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-8-0-1-1         0.00%     666.000us         0.01%       2.053ms     186.636us       0.000us         0.00%       1.517ms     137.909us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-3-0-0-1         0.00%     659.000us         0.01%       2.182ms     198.364us       0.000us         0.00%       1.510ms     137.273us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-0-0-0-1         0.00%     693.000us         0.01%       2.064ms     187.636us       0.000us         0.00%       1.507ms     137.000us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-2-0-2-1         0.00%     657.000us         0.01%       2.019ms     183.545us       0.000us         0.00%       1.490ms     135.455us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-5-0-1-1         0.00%     657.000us         0.01%       2.024ms     184.000us       0.000us         0.00%       1.487ms     135.182us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-4-0-1-1         0.00%     657.000us         0.01%       2.028ms     184.364us       0.000us         0.00%       1.486ms     135.091us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-7-0-0-1         0.00%     672.000us         0.01%       2.299ms     209.000us       0.000us         0.00%       1.484ms     134.909us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-1-0-1-1         0.00%     661.000us         0.01%       2.016ms     183.273us       0.000us         0.00%       1.477ms     134.273us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-2-0-0-1         0.00%     663.000us         0.01%       2.024ms     184.000us       0.000us         0.00%       1.471ms     133.727us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                                [profile] 0-1-1-0-0-2-1         0.00%     660.000us         0.01%       2.092ms     190.182us       0.000us         0.00%       1.466ms     133.273us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                               [profile] 0-1-1-11-0-0-1         0.00%     685.000us         0.01%       2.252ms     204.727us       0.000us         0.00%       1.460ms     132.727us           0 b           0 b     396.17 Mb    -352.00 Kb            11  
                              [profile] 0-1-1-7-0-1-0-1         0.00%     197.000us         0.01%       1.006ms      91.455us       0.000us         0.00%       1.419ms     129.000us           0 b           0 b      23.13 Mb      -2.00 Mb            11  
                              [profile] 0-1-1-8-0-1-0-1         0.00%     192.000us         0.01%       1.006ms      91.455us       0.000us         0.00%       1.313ms     119.364us           0 b           0 b      23.37 Mb      -1.27 Mb            11  
                              [profile] 0-0-1-4-0-0-0-1         0.00%     208.000us         0.01%     996.000us      90.545us       0.000us         0.00%       1.312ms     119.273us           0 b           0 b      21.59 Mb      -2.70 Mb            11  
                             [profile] 0-1-1-11-0-1-0-1         0.00%     202.000us         0.01%       1.012ms      92.000us       0.000us         0.00%       1.296ms     117.818us           0 b           0 b      24.78 Mb      -1.95 Mb            11  
                             [profile] 0-1-1-10-0-1-0-2         0.00%     245.000us         0.01%     959.000us      87.182us       0.000us         0.00%       1.285ms     116.818us           0 b           0 b      24.21 Mb           0 b            11  
                              [profile] 0-0-1-2-0-0-0-2         0.00%     267.000us         0.01%     978.000us      88.909us       0.000us         0.00%       1.283ms     116.636us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-1-1-5-0-1-0-2         0.00%     201.000us         0.01%     972.000us      88.364us       0.000us         0.00%       1.270ms     115.455us           0 b           0 b      21.82 Mb      -2.02 Mb            11  
                              [profile] 0-1-1-4-0-1-0-2         0.00%     252.000us         0.01%     950.000us      86.364us       0.000us         0.00%       1.224ms     111.273us           0 b           0 b      24.99 Mb           0 b            11  
                             [profile] 0-0-1-11-0-0-0-1         0.00%     259.000us         0.01%     987.000us      89.727us       0.000us         0.00%       1.222ms     111.091us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-0-1-5-0-0-0-3         0.00%     343.000us         0.01%       1.139ms     103.545us       0.000us         0.00%       1.087ms      98.818us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-0-1-0-0-0-0-0         0.00%     288.000us         0.01%       1.359ms     123.545us       0.000us         0.00%       1.049ms      95.364us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-0-1-9-0-0-0-0         0.00%     253.000us         0.01%       1.165ms     105.909us       0.000us         0.00%       1.042ms      94.727us           0 b           0 b      21.98 Mb           0 b            11  
                             [profile] 0-0-1-10-0-0-0-1         0.00%     249.000us         0.01%     994.000us      90.364us       0.000us         0.00%       1.040ms      94.545us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-0-1-0-0-0-0-1         0.00%     209.000us         0.01%       1.028ms      93.455us       0.000us         0.00%       1.038ms      94.364us           0 b           0 b      25.05 Mb      -2.32 Mb            11  
                              [profile] 0-0-1-3-0-0-0-3         0.00%     338.000us         0.01%       1.119ms     101.727us       0.000us         0.00%       1.034ms      94.000us           0 b           0 b      21.67 Mb           0 b            11  
                              [profile] 0-0-1-7-0-0-0-0         0.00%     246.000us         0.01%       1.170ms     106.364us       0.000us         0.00%       1.033ms      93.909us           0 b           0 b      21.98 Mb           0 b            11  
                              [profile] 0-0-1-3-0-0-0-2         0.00%     199.000us         0.01%     948.000us      86.182us       0.000us         0.00%       1.028ms      93.455us           0 b           0 b      22.09 Mb      -2.02 Mb            11  
                              [profile] 0-1-1-7-0-1-0-2         0.00%     247.000us         0.01%     971.000us      88.273us       0.000us         0.00%       1.005ms      91.364us           0 b           0 b      23.05 Mb           0 b            11  
                              [profile] 0-0-1-0-0-0-0-3         0.00%     281.000us         0.01%       1.199ms     109.000us       0.000us         0.00%       1.001ms      91.000us           0 b           0 b      24.16 Mb      -2.00 Mb            11  
                              [profile] 0-0-1-1-0-0-0-1         0.00%     260.000us         0.01%     999.000us      90.818us       0.000us         0.00%     992.000us      90.182us           0 b           0 b      24.16 Mb           0 b            11  
                             [profile] 0-1-1-11-0-1-0-2         0.00%     191.000us         0.01%     958.000us      87.091us       0.000us         0.00%     988.000us      89.818us           0 b           0 b      23.67 Mb      -2.04 Mb            11  
                             [profile] 0-1-1-10-0-1-0-1         0.00%     206.000us         0.01%       1.015ms      92.273us       0.000us         0.00%     987.000us      89.727us           0 b           0 b      23.93 Mb      -2.00 Mb            11  
                              [profile] 0-0-1-9-0-0-0-2         0.00%     248.000us         0.01%     934.000us      84.909us       0.000us         0.00%     985.000us      89.545us           0 b           0 b      21.59 Mb           0 b            11  
                             [profile] 0-0-1-10-0-0-0-2         0.00%     197.000us         0.01%     940.000us      85.455us       0.000us         0.00%     979.000us      89.000us           0 b           0 b      21.59 Mb      -1.57 Mb            11  
                              [profile] 0-1-1-5-0-1-0-1         0.00%     258.000us         0.01%       1.010ms      91.818us       0.000us         0.00%     978.000us      88.909us           0 b           0 b      24.02 Mb           0 b            11  
                              [profile] 0-0-1-2-0-0-0-0         0.00%     257.000us         0.01%       1.194ms     108.545us       0.000us         0.00%     975.000us      88.636us           0 b           0 b      24.55 Mb           0 b            11  
                              [profile] 0-0-1-6-0-0-0-1         0.00%     196.000us         0.01%     979.000us      89.000us       0.000us         0.00%     968.000us      88.000us           0 b           0 b      22.80 Mb      -2.39 Mb            11  
                              [profile] 0-0-1-8-0-0-0-0         0.00%     239.000us         0.01%       1.140ms     103.636us       0.000us         0.00%     965.000us      87.727us           0 b           0 b      23.60 Mb           0 b            11  
                             [profile] 0-0-1-11-0-0-0-0         0.00%     268.000us         0.01%       1.168ms     106.182us       0.000us         0.00%     963.000us      87.545us           0 b           0 b      22.92 Mb           0 b            11  
                              [profile] 0-0-1-8-0-0-0-1         0.00%     250.000us         0.01%       1.046ms      95.091us       0.000us         0.00%     962.000us      87.455us           0 b           0 b      21.59 Mb      -1.38 Mb            11  
                              [profile] 0-0-1-4-0-0-0-3         0.00%     358.000us         0.01%       1.142ms     103.818us       0.000us         0.00%     959.000us      87.182us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-1-1-6-0-1-0-2         0.00%     248.000us         0.01%     951.000us      86.455us       0.000us         0.00%     957.000us      87.000us           0 b           0 b      22.48 Mb           0 b            11  
                              [profile] 0-1-1-8-0-1-0-2         0.00%     244.000us         0.01%     957.000us      87.000us       0.000us         0.00%     957.000us      87.000us           0 b           0 b      22.56 Mb           0 b            11  
                              [profile] 0-0-1-1-0-0-0-2         0.00%     256.000us         0.01%     948.000us      86.182us       0.000us         0.00%     956.000us      86.909us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-0-1-1-0-0-0-3         0.00%     369.000us         0.01%       1.163ms     105.727us       0.000us         0.00%     949.000us      86.273us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-0-1-5-0-0-0-0         0.00%     185.000us         0.01%       1.154ms     104.909us       0.000us         0.00%     949.000us      86.273us           0 b           0 b      21.98 Mb      -1.27 Mb            11  
                              [profile] 0-0-1-7-0-0-0-3         0.00%     362.000us         0.01%       1.147ms     104.273us       0.000us         0.00%     947.000us      86.091us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-0-1-7-0-0-0-1         0.00%     217.000us         0.01%       1.012ms      92.000us       0.000us         0.00%     946.000us      86.000us           0 b           0 b      21.59 Mb      -2.39 Mb            11  
                                        [profile] 0-1-3         0.00%     650.000us         0.01%       1.806ms      82.091us       0.000us         0.00%     946.000us      43.000us           0 b           0 b     340.48 Mb           0 b            22  
                             [profile] 0-0-1-11-0-0-0-3         0.00%     352.000us         0.01%       1.139ms     103.545us       0.000us         0.00%     945.000us      85.909us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-1-1-1-0-1-0-2         0.00%     270.000us         0.01%       1.020ms      92.727us       0.000us         0.00%     945.000us      85.909us           0 b           0 b      23.98 Mb           0 b            11  
                              [profile] 0-0-1-3-0-0-0-0         0.00%     250.000us         0.01%       1.176ms     106.909us       0.000us         0.00%     944.000us      85.818us           0 b           0 b      23.64 Mb           0 b            11  
                              [profile] 0-0-1-8-0-0-0-3         0.00%     401.000us         0.01%       1.205ms     109.545us       0.000us         0.00%     943.000us      85.727us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-1-1-3-0-1-0-1         0.00%     257.000us         0.01%     991.000us      90.091us       0.000us         0.00%     942.000us      85.636us           0 b           0 b      25.55 Mb           0 b            11  
                                [profile] 0-0-1-2-0-0-1         0.00%     656.000us         0.01%       2.041ms     185.545us       0.000us         0.00%     939.000us      85.364us           0 b           0 b      72.22 Mb     -65.00 Kb            11  
                              [profile] 0-1-1-4-0-1-0-1         0.00%     261.000us         0.01%       1.002ms      91.091us       0.000us         0.00%     939.000us      85.364us           0 b           0 b      25.24 Mb           0 b            11  
                              [profile] 0-0-1-9-0-0-0-1         0.00%     254.000us         0.01%     990.000us      90.000us       0.000us         0.00%     936.000us      85.091us           0 b           0 b      21.59 Mb           0 b            11  
                             [profile] 0-0-1-10-0-0-0-3         0.00%     340.000us         0.01%       1.133ms     103.000us       0.000us         0.00%     936.000us      85.091us           0 b           0 b      22.37 Mb           0 b            11  
                              [profile] 0-0-1-6-0-0-0-3         0.00%     348.000us         0.01%       1.135ms     103.182us       0.000us         0.00%     934.000us      84.909us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-0-1-1-0-0-0-0         0.00%     259.000us         0.01%       1.193ms     108.455us       0.000us         0.00%     933.000us      84.818us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-0-1-4-0-0-0-2         0.00%     246.000us         0.01%     950.000us      86.364us       0.000us         0.00%     932.000us      84.727us           0 b           0 b      23.66 Mb           0 b            11  
                              [profile] 0-1-1-0-0-1-0-1         0.00%     208.000us         0.01%       1.014ms      92.182us       0.000us         0.00%     932.000us      84.727us           0 b           0 b      21.64 Mb      -1.96 Mb            11  
                              [profile] 0-1-1-1-0-1-0-1         0.00%     336.000us         0.02%       2.757ms     250.636us       0.000us         0.00%     932.000us      84.727us           0 b           0 b      25.31 Mb           0 b            11  
                             [profile] 0-0-1-10-0-0-0-0         0.00%     254.000us         0.01%       1.154ms     104.909us       0.000us         0.00%     931.000us      84.636us           0 b           0 b      21.98 Mb           0 b            11  
                              [profile] 0-0-1-2-0-0-0-3         0.00%     348.000us         0.01%       1.164ms     105.818us       0.000us         0.00%     929.000us      84.455us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-0-1-5-0-0-0-1         0.00%     265.000us         0.01%       1.010ms      91.818us       0.000us         0.00%     929.000us      84.455us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-0-1-9-0-0-0-3         0.00%     340.000us         0.01%       1.113ms     101.182us       0.000us         0.00%     929.000us      84.455us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-1-1-0-0-1-0-2         0.00%     195.000us         0.01%     948.000us      86.182us       0.000us         0.00%     927.000us      84.273us           0 b           0 b      24.72 Mb      -2.90 Mb            11  
                              [profile] 0-0-1-0-0-0-0-2         0.00%     253.000us         0.01%     969.000us      88.091us       0.000us         0.00%     926.000us      84.182us           0 b           0 b      24.16 Mb           0 b            11  
                              [profile] 0-0-1-3-0-0-0-1         0.00%     252.000us         0.01%       1.000ms      90.909us       0.000us         0.00%     925.000us      84.091us           0 b           0 b      23.78 Mb           0 b            11  
                              [profile] 0-1-1-9-0-1-0-1         0.00%     189.000us         0.01%       1.041ms      94.636us       0.000us         0.00%     922.000us      83.818us           0 b           0 b      23.48 Mb      -2.61 Mb            11  
                              [profile] 0-0-1-4-0-0-0-0         0.00%     248.000us         0.01%       1.157ms     105.182us       0.000us         0.00%     921.000us      83.727us           0 b           0 b      22.31 Mb           0 b            11  
                              [profile] 0-0-1-5-0-0-0-2         0.00%     274.000us         0.01%     976.000us      88.727us       0.000us         0.00%     920.000us      83.636us           0 b           0 b      22.52 Mb           0 b            11  
                              [profile] 0-0-1-7-0-0-0-2         0.00%     272.000us         0.01%     992.000us      90.182us       0.000us         0.00%     917.000us      83.364us           0 b           0 b      21.59 Mb           0 b            11  
                              [profile] 0-1-1-2-0-1-0-2         0.00%     262.000us         0.01%     962.000us      87.455us       0.000us         0.00%     917.000us      83.364us           0 b           0 b      25.20 Mb           0 b            11  
                              [profile] 0-0-1-6-0-0-0-2         0.00%     190.000us         0.01%     940.000us      85.455us       0.000us         0.00%     916.000us      83.273us           0 b           0 b      21.59 Mb      -1.27 Mb            11  
                              [profile] 0-1-1-3-0-1-0-2         0.00%     247.000us         0.01%     964.000us      87.636us       0.000us         0.00%     914.000us      83.091us           0 b           0 b      22.08 Mb           0 b            11  
                              [profile] 0-1-1-9-0-1-0-2         0.00%     251.000us         0.01%     963.000us      87.545us       0.000us         0.00%     911.000us      82.818us           0 b           0 b      23.48 Mb           0 b            11  
                             [profile] 0-0-1-11-0-0-0-2         0.00%     192.000us         0.01%     952.000us      86.545us       0.000us         0.00%     910.000us      82.727us           0 b           0 b      21.59 Mb      -2.39 Mb            11  
                               [profile] 0-1-1-11-0-1-2         0.00%     283.000us         0.00%     806.000us      73.273us       0.000us         0.00%     908.000us      82.545us           0 b           0 b     166.62 Mb           0 b            11  
                                [profile] 0-1-1-7-0-2-2         0.00%     263.000us         0.00%     763.000us      69.364us       0.000us         0.00%     855.000us      77.727us           0 b           0 b     165.61 Mb           0 b            11  
                                [profile] 0-1-1-9-0-1-2         0.00%     280.000us         0.00%     797.000us      72.455us       0.000us         0.00%     810.000us      73.636us           0 b           0 b     166.98 Mb           0 b            11  
                                [profile] 0-0-1-6-0-0-1         0.00%     673.000us         0.01%       2.026ms     184.182us       0.000us         0.00%     790.000us      71.818us           0 b           0 b      66.29 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-9-0-1-1         0.00%     656.000us         0.01%       1.998ms     181.636us       0.000us         0.00%     736.000us      66.909us           0 b           0 b      68.02 Mb     -65.00 Kb            11  
                              [profile] 0-0-1-3-0-1-0-2         0.00%     293.000us         0.00%     770.000us      70.000us       0.000us         0.00%     717.000us      65.182us           0 b           0 b     109.58 Mb           0 b            11  
                                [profile] 0-0-1-5-0-1-1         0.00%     692.000us         0.01%       2.052ms     186.545us       0.000us         0.00%     709.000us      64.455us           0 b           0 b      66.67 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-4-0-0-1         0.00%     653.000us         0.01%       2.021ms     183.727us       0.000us         0.00%     677.000us      61.545us           0 b           0 b      67.58 Mb     -65.00 Kb            11  
                                [profile] 0-1-1-0-0-0-2         0.00%     281.000us         0.00%     780.000us      70.909us       0.000us         0.00%     648.000us      58.909us           0 b           0 b     171.94 Mb           0 b            11  
                                        [profile] 0-1-0         0.00%     512.000us         0.01%       2.499ms     113.591us       0.000us         0.00%     621.000us      28.227us           0 b           0 b     156.67 Mb           0 b            22  
                                        [profile] 0-0-0         0.00%     631.000us         0.01%       1.987ms      90.318us       0.000us         0.00%     621.000us      28.227us           0 b           0 b     156.67 Mb           0 b            22  
                              [profile] 0-0-1-5-0-1-0-2         0.00%     295.000us         0.00%     772.000us      70.182us       0.000us         0.00%     616.000us      56.000us           0 b           0 b     110.13 Mb           0 b            11  
                               [profile] 0-1-1-11-0-2-2         0.00%     261.000us         0.00%     755.000us      68.636us       0.000us         0.00%     564.000us      51.273us           0 b           0 b     167.47 Mb           0 b            11  
                                [profile] 0-1-1-1-0-0-2         0.00%     287.000us         0.00%     796.000us      72.364us       0.000us         0.00%     550.000us      50.000us           0 b           0 b     166.48 Mb           0 b            11  
                                [profile] 0-1-1-2-0-1-2         0.00%     296.000us         0.00%     810.000us      73.636us       0.000us         0.00%     550.000us      50.000us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-4-0-2-2         0.00%     254.000us         0.00%     741.000us      67.364us       0.000us         0.00%     542.000us      49.273us           0 b           0 b     166.25 Mb           0 b            11  
                              [profile] 0-1-1-0-0-0-0-4         0.00%     485.000us         0.01%       1.046ms      95.091us       0.000us         0.00%     515.000us      46.818us           0 b           0 b     132.00 Mb           0 b            11  
                                [profile] 0-1-1-5-0-1-2         0.00%     282.000us         0.00%     796.000us      72.364us       0.000us         0.00%     502.000us      45.636us           0 b           0 b     167.49 Mb           0 b            11  
                                [profile] 0-1-1-7-0-1-2         0.00%     286.000us         0.00%     814.000us      74.000us       0.000us         0.00%     495.000us      45.000us           0 b           0 b     166.12 Mb           0 b            11  
                                [profile] 0-1-1-8-0-0-2         0.00%     282.000us         0.00%     803.000us      73.000us       0.000us         0.00%     491.000us      44.636us           0 b           0 b     165.00 Mb           0 b            11  
                               [profile] 0-1-1-10-0-1-2         0.00%     279.000us         0.00%     798.000us      72.545us       0.000us         0.00%     482.000us      43.818us           0 b           0 b     165.75 Mb           0 b            11  
                               [profile] 0-1-1-10-0-0-2         0.00%     282.000us         0.00%     803.000us      73.000us       0.000us         0.00%     479.000us      43.545us           0 b           0 b     165.56 Mb           0 b            11  
                                [profile] 0-1-1-5-0-0-2         0.00%     287.000us         0.00%     803.000us      73.000us       0.000us         0.00%     478.000us      43.455us           0 b           0 b     165.92 Mb           0 b            11  
                                [profile] 0-1-1-5-0-2-2         0.00%     266.000us         0.00%     752.000us      68.364us       0.000us         0.00%     472.000us      42.909us           0 b           0 b     167.22 Mb           0 b            11  
                                [profile] 0-1-1-6-0-1-2         0.00%     304.000us         0.00%     831.000us      75.545us       0.000us         0.00%     469.000us      42.636us           0 b           0 b     167.62 Mb           0 b            11  
                                [profile] 0-1-1-0-0-1-2         0.00%     288.000us         0.00%     800.000us      72.727us       0.000us         0.00%     468.000us      42.545us           0 b           0 b     165.93 Mb           0 b            11  
                                [profile] 0-1-1-6-0-0-2         0.00%     299.000us         0.00%     819.000us      74.455us       0.000us         0.00%     468.000us      42.545us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-1-0-1-2         0.00%     295.000us         0.00%     817.000us      74.273us       0.000us         0.00%     466.000us      42.364us           0 b           0 b     165.88 Mb           0 b            11  
                                [profile] 0-1-1-1-0-2-2         0.00%     258.000us         0.00%     737.000us      67.000us       0.000us         0.00%     463.000us      42.091us           0 b           0 b     167.09 Mb           0 b            11  
                                [profile] 0-1-1-3-0-1-2         0.00%     288.000us         0.00%     805.000us      73.182us       0.000us         0.00%     463.000us      42.091us           0 b           0 b     167.12 Mb           0 b            11  
                                [profile] 0-1-1-4-0-0-2         0.00%     278.000us         0.00%     794.000us      72.182us       0.000us         0.00%     463.000us      42.091us           0 b           0 b     167.92 Mb           0 b            11  
                                [profile] 0-1-1-8-0-1-2         0.00%     282.000us         0.00%     795.000us      72.273us       0.000us         0.00%     463.000us      42.091us           0 b           0 b     165.75 Mb           0 b            11  
                                [profile] 0-1-1-3-0-0-2         0.00%     281.000us         0.00%     795.000us      72.273us       0.000us         0.00%     461.000us      41.909us           0 b           0 b     167.44 Mb           0 b            11  
                                [profile] 0-1-1-3-0-2-2         0.00%     267.000us         0.00%     771.000us      70.091us       0.000us         0.00%     460.000us      41.818us           0 b           0 b     165.69 Mb           0 b            11  
                                [profile] 0-1-1-6-0-2-2         0.00%     255.000us         0.00%     767.000us      69.727us       0.000us         0.00%     460.000us      41.818us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-7-0-0-2         0.00%     286.000us         0.00%     814.000us      74.000us       0.000us         0.00%     460.000us      41.818us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-0-0-2-2         0.00%     256.000us         0.00%     765.000us      69.545us       0.000us         0.00%     458.000us      41.636us           0 b           0 b     165.88 Mb           0 b            11  
                                [profile] 0-1-1-9-0-0-2         0.00%     283.000us         0.00%     828.000us      75.273us       0.000us         0.00%     458.000us      41.636us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-9-0-2-2         0.00%     267.000us         0.00%     761.000us      69.182us       0.000us         0.00%     457.000us      41.545us           0 b           0 b     166.55 Mb           0 b            11  
                               [profile] 0-1-1-11-0-0-2         0.00%     280.000us         0.00%     800.000us      72.727us       0.000us         0.00%     457.000us      41.545us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-2-0-0-2         0.00%     286.000us         0.00%     796.000us      72.364us       0.000us         0.00%     456.000us      41.455us           0 b           0 b     166.97 Mb           0 b            11  
                                [profile] 0-1-1-2-0-2-2         0.00%     259.000us         0.00%     743.000us      67.545us       0.000us         0.00%     456.000us      41.455us           0 b           0 b     165.00 Mb           0 b            11  
                                [profile] 0-1-1-4-0-1-2         0.00%     281.000us         0.00%     794.000us      72.182us       0.000us         0.00%     455.000us      41.364us           0 b           0 b     167.98 Mb           0 b            11  
                               [profile] 0-1-1-10-0-2-2         0.00%     257.000us         0.00%     748.000us      68.000us       0.000us         0.00%     454.000us      41.273us           0 b           0 b     167.49 Mb           0 b            11  
                                [profile] 0-0-1-5-0-0-1         0.00%     694.000us         0.01%       2.059ms     187.182us       0.000us         0.00%     424.000us      38.545us           0 b           0 b      67.70 Mb     -65.00 Kb            11  
                               [profile] 0-0-1-11-0-1-1         0.00%     662.000us         0.01%       2.031ms     184.636us       0.000us         0.00%     413.000us      37.545us           0 b           0 b      67.52 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-7-0-0-1         0.00%     653.000us         0.01%       2.016ms     183.273us       0.000us         0.00%     400.000us      36.364us           0 b           0 b      67.51 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-8-0-0-1         0.00%     643.000us         0.01%       2.003ms     182.091us       0.000us         0.00%     390.000us      35.455us           0 b           0 b      66.29 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-2-0-1-1         0.00%     668.000us         0.01%       2.062ms     187.455us       0.000us         0.00%     373.000us      33.909us           0 b           0 b      72.95 Mb     -65.00 Kb            11  
                                [profile] 0-0-1-3-0-1-1         0.00%     655.000us         0.01%       2.010ms     182.727us       0.000us         0.00%     360.000us      32.727us           0 b           0 b      70.78 Mb     -65.00 Kb            11  
